GameID,Team,Season,FT%,FTM,FTA,FG%,FGM,FGA,3Point%,3PM,3PA,SecondChancePts,Assists,Rebounds,BenchPoints,FastbreakPts,PointsinthePaint,PointsOffTurnovers,Turnovers,LargestLead,TimeofLargestLead,LeadChanges,Ties,FirstQtr,SecondQtr,ThirdQtr,FourthQtr,TotalPoints,Win,Home
http://oua.ca/sports/mbkb/2016-17/boxscores/20170107_oxqo.xml?view=teamstats,Western,2016-17,0.636,7,11,0.485,33,68,0.348,8,23,19,11,35,24,,,25,19,17,2nd -- 09:20,1,0,27,19,19,16,81,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170107_oxqo.xml?view=teamstats,York,2016-17,0.719,23,32,0.415,22,53,0.267,4,15,11,4,34,10,,,23,28,6,1st -- 07:41,1,0,12,19,23,17,71,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170107_ujnd.xml?view=teamstats,Queen's,2016-17,0.6,9,15,0.452,28,62,0.375,12,32,12,12,35,23,,,14,17,5,1st -- 09:16,13,7,17,15,25,20,77,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170107_ujnd.xml?view=teamstats,Windsor,2016-17,0.571,4,7,0.39,30,77,0.368,14,38,8,16,37,17,,,14,11,20,3rd -- 06:09,13,7,19,30,16,13,78,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170111_dkb9.xml?view=teamstats,Western,2016-17,0.722,13,18,0.412,28,68,0.333,9,27,4,16,29,24,,,9,14,5,2nd -- 07:48,2,3,16,16,23,23,78,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170111_dkb9.xml?view=teamstats,Windsor,2016-17,0.75,9,12,0.457,32,70,0.4,12,30,19,18,41,24,,,14,16,13,3rd -- 01:23,2,3,21,15,31,18,85,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170111_jz6r.xml?view=teamstats,Laurier,2016-17,0.524,11,21,0.282,20,71,0.13,3,23,7,6,25,13,0,8,15,14,2,1st -- 08:37,3,5,13,8,17,16,54,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170111_jz6r.xml?view=teamstats,McMaster,2016-17,0.767,23,30,0.5,30,60,0.167,2,12,19,13,47,17,2,4,16,17,38,4th -- 06:37,3,5,19,27,21,18,85,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170113_6x80.xml?view=teamstats,Guelph,2016-17,0.64,16,25,0.389,28,72,0.364,8,22,9,9,31,33,,,15,16,1,1st -- 07:29,2,2,20,16,15,29,80,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170113_6x80.xml?view=teamstats,Laurier,2016-17,0.8,20,25,0.42,29,69,0.409,9,22,16,7,46,27,,,20,16,19,4th -- 09:15,2,2,28,17,22,20,87,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170113_9zt5.xml?view=teamstats,Algoma,2016-17,0.708,17,24,0.286,22,77,0.158,3,19,10,4,42,31,,,17,10,6,2nd -- 07:18,7,6,15,17,12,20,64,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170113_9zt5.xml?view=teamstats,Waterloo,2016-17,0.55,11,20,0.403,27,67,0.211,4,19,7,9,50,9,,,12,24,10,4th -- 09:43,7,6,14,14,23,18,69,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170113_eg2g.xml?view=teamstats,Toronto,2016-17,0.895,17,19,0.333,23,69,0.2,5,25,15,8,36,18,,,16,12,,,0,0,13,14,24,17,68,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170113_eg2g.xml?view=teamstats,York,2016-17,0.923,12,13,0.403,27,67,0.371,13,35,21,17,41,16,,,14,14,,,0,0,19,29,18,13,79,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170113_fre7.xml?view=teamstats,Carleton,2016-17,0.5,2,4,0.566,43,76,0.538,14,26,22,32,37,43,,,28,6,,,0,0,30,21,25,26,102,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170113_fre7.xml?view=teamstats,Nipissing,2016-17,0.667,14,21,0.435,20,46,0.357,5,14,8,11,26,31,,,6,21,,,0,0,10,11,12,26,59,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170113_nv5y.xml?view=teamstats,Brock,2016-17,0.882,15,17,0.344,22,64,0.238,5,21,11,8,38,17,,,12,10,7,2nd -- 04:34,13,10,18,17,15,14,64,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170113_nv5y.xml?view=teamstats,Lakehead,2016-17,0.815,22,27,0.355,22,62,0.273,9,33,13,15,34,24,,,13,11,13,4th -- 00:16,13,10,19,16,14,26,75,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170113_zadb.xml?view=teamstats,Queen's,2016-17,0.818,18,22,0.369,24,65,0.333,11,33,9,10,34,21,0,0,9,12,0,--,0,0,17,19,20,21,77,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170113_zadb.xml?view=teamstats,Ryerson,2016-17,0.864,19,22,0.5,36,72,0.345,10,29,8,14,44,27,0,0,17,10,33,4th -- 03:20,0,0,27,16,32,26,101,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170113_zdvi.xml?view=teamstats,Laurentian,2016-17,0.75,21,28,0.439,25,57,0.316,6,19,13,9,24,15,,,8,13,3,1st -- 09:26,5,8,24,12,17,24,77,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170113_zdvi.xml?view=teamstats,Ottawa,2016-17,0.788,26,33,0.556,30,54,0.286,6,21,15,15,33,10,,,21,13,18,3rd -- 01:41,5,8,25,18,24,25,92,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170114_8eti.xml?view=teamstats,Guelph,2016-17,0.633,19,30,0.385,25,65,0.167,3,18,3,7,35,34,,,15,18,7,2nd -- 05:09,13,9,16,12,16,28,72,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170114_8eti.xml?view=teamstats,McMaster,2016-17,0.636,14,22,0.415,27,65,0.227,5,22,8,14,41,18,,,14,17,11,3rd -- 01:15,13,9,13,16,24,20,73,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170114_8hav.xml?view=teamstats,Brock,2016-17,0.714,10,14,0.409,27,66,0.389,7,18,7,12,33,27,,,20,11,2,4th -- 01:17,1,4,12,11,25,23,71,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170114_8hav.xml?view=teamstats,Lakehead,2016-17,0.8,12,15,0.383,23,60,0.355,11,31,11,16,30,30,,,14,14,28,3rd -- 08:03,1,4,17,30,13,9,69,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170114_8tic.xml?view=teamstats,Queen's,2016-17,0.786,11,14,0.422,27,64,0.261,6,23,14,10,32,22,0,0,13,11,10,3rd -- 02:15,7,5,17,18,22,14,71,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170114_8tic.xml?view=teamstats,Toronto,2016-17,0.611,11,18,0.415,27,65,0.476,10,21,10,13,40,13,0,2,12,14,8,1st -- 04:28,7,5,24,13,17,21,75,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170114_bmvv.xml?view=teamstats,Nipissing,2016-17,0.75,12,16,0.316,18,57,0.348,8,23,12,10,41,15,,,11,18,2,1st -- 09:30,1,0,12,10,19,15,56,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170114_bmvv.xml?view=teamstats,Ottawa,2016-17,0.462,6,13,0.468,29,62,0.364,8,22,12,14,37,21,,,18,14,18,4th -- 01:00,1,0,21,14,17,20,72,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170114_dtti.xml?view=teamstats,Carleton,2016-17,0.692,9,13,0.571,40,70,0.476,10,21,7,22,37,57,,,29,5,,,0,0,29,29,18,23,99,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170114_dtti.xml?view=teamstats,Laurentian,2016-17,0.7,7,10,0.362,21,58,0.125,3,24,3,5,25,13,,,2,18,,,0,0,10,12,18,12,52,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170114_hvn3.xml?view=teamstats,Western,2016-17,0.563,9,16,0.493,33,67,0.536,15,28,4,10,43,24,,,9,16,33,3rd -- 08:41,3,0,20,31,25,14,90,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170114_hvn3.xml?view=teamstats,Windsor,2016-17,0.8,16,20,0.3,21,70,0.226,7,31,13,4,41,17,,,15,14,2,1st -- 09:16,3,0,11,13,28,13,65,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170114_rmsr.xml?view=teamstats,Ryerson,2016-17,0.636,7,11,0.366,26,71,0.286,10,35,14,13,35,7,,,27,13,21,4th -- 01:14,6,0,21,7,27,14,69,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170114_rmsr.xml?view=teamstats,York,2016-17,0.545,6,11,0.358,19,53,0.267,8,30,7,11,42,31,,,11,29,4,1st -- 07:29,6,0,10,19,10,13,52,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170114_ysvi.xml?view=teamstats,Algoma,2016-17,0.563,18,32,0.317,26,82,0.389,7,18,18,5,41,28,,,24,10,22,3rd -- 00:25,2,1,14,17,30,16,77,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170114_ysvi.xml?view=teamstats,Waterloo,2016-17,0.633,19,30,0.338,23,68,0.2,3,15,12,8,40,15,,,12,22,7,1st -- 03:02,2,1,13,14,12,29,68,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170117_300k.xml?view=teamstats,Carleton,2016-17,0.75,6,8,0.456,31,68,0.464,13,28,14,12,44,26,,,17,9,,,0,0,11,24,24,22,81,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170117_300k.xml?view=teamstats,Ottawa,2016-17,0.667,10,15,0.214,12,56,0.231,6,26,0,5,37,18,,,2,18,,,0,0,4,13,9,14,40,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170118_gqfm.xml?view=teamstats,Laurier,2016-17,0.786,22,28,0.288,21,73,0.25,7,28,12,4,50,18,,,3,14,2,1st -- 07:44,2,1,7,15,19,30,71,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170118_gqfm.xml?view=teamstats,Waterloo,2016-17,0.833,15,18,0.405,30,74,0.19,4,21,4,14,43,14,,,10,8,24,2nd -- 04:09,2,1,24,18,19,18,79,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170120_b6lk.xml?view=teamstats,Algoma,2016-17,0.733,11,15,0.308,16,52,0.235,4,17,3,6,24,28,,,11,28,,,0,0,5,12,22,8,47,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170120_b6lk.xml?view=teamstats,Windsor,2016-17,0.65,13,20,0.463,31,67,0.467,14,30,12,9,37,36,,,26,15,,,0,0,18,27,22,22,89,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170120_f9vl.xml?view=teamstats,Carleton,2016-17,0.667,18,27,0.464,32,69,0.308,8,26,11,15,50,47,,,22,14,39,3rd -- 02:12,2,1,27,19,27,17,90,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170120_f9vl.xml?view=teamstats,Guelph,2016-17,0.5,1,2,0.349,22,63,0.429,9,21,8,10,29,22,,,9,23,1,1st -- 06:26,2,1,12,10,12,20,54,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170120_lxnn.xml?view=teamstats,Brock,2016-17,0.565,13,23,0.433,29,67,0.316,6,19,20,15,53,28,,,17,19,17,3rd -- 06:36,1,2,16,25,16,20,77,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170120_lxnn.xml?view=teamstats,Queen's,2016-17,0.647,11,17,0.451,23,51,0.333,6,18,8,12,29,14,,,26,18,9,1st -- 06:18,1,2,14,16,18,15,63,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170120_ygrg.xml?view=teamstats,Laurentian,2016-17,0.75,15,20,0.299,23,77,0.172,5,29,18,10,46,16,,,20,12,14,3rd -- 02:10,4,6,12,18,20,16,66,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170120_ygrg.xml?view=teamstats,Nipissing,2016-17,0.667,12,18,0.391,25,64,0.412,7,17,16,12,53,22,,,14,18,4,1st -- 08:54,4,6,10,14,18,27,69,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170120_yily.xml?view=teamstats,McMaster,2016-17,0.682,15,22,0.357,25,70,0.115,3,26,15,13,47,6,10,42,22,18,5,1st -- 07:22,13,11,13,17,21,17,68,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170120_yily.xml?view=teamstats,York,2016-17,0.609,14,23,0.377,23,61,0.379,11,29,11,15,31,21,6,20,19,19,9,2nd -- 01:15,13,11,12,23,18,18,71,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170120_zj3f.xml?view=teamstats,Lakehead,2016-17,0.476,10,21,0.318,21,66,0.308,8,26,10,15,38,29,,,9,14,2,1st -- 09:34,3,0,12,19,13,16,60,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170120_zj3f.xml?view=teamstats,Ottawa,2016-17,0.765,13,17,0.507,34,67,0.333,8,24,3,21,41,22,,,15,12,31,4th -- 01:51,3,0,22,27,19,21,89,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170121_0r80.xml?view=teamstats,Laurier,2016-17,0.724,21,29,0.5,30,60,0.417,10,24,6,17,40,30,,,16,15,12,1st -- 04:27,2,1,18,21,23,29,91,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170121_0r80.xml?view=teamstats,Toronto,2016-17,0.84,21,25,0.338,24,71,0.407,11,27,10,10,37,7,,,13,12,1,3rd -- 09:07,2,1,12,23,25,20,80,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170121_afua.xml?view=teamstats,Guelph,2016-17,0.769,20,26,0.386,22,57,0.286,4,14,18,6,29,37,,,11,23,,,0,2,16,19,14,19,68,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170121_afua.xml?view=teamstats,Ottawa,2016-17,0.556,15,27,0.559,33,59,0.25,4,16,7,15,38,18,,,28,16,,,0,2,23,22,19,21,85,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170121_anre.xml?view=teamstats,Ryerson,2016-17,0.565,13,23,0.443,35,79,0.395,17,43,15,21,45,25,,,12,13,32,4th -- 07:00,1,1,32,20,25,23,100,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170121_anre.xml?view=teamstats,Waterloo,2016-17,0.833,15,18,0.315,23,73,0.241,7,29,13,10,40,11,,,14,18,2,1st -- 08:59,1,1,18,15,17,18,68,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170121_ghuy.xml?view=teamstats,Algoma,2016-17,0.833,15,18,0.509,27,53,0.417,10,24,0,12,26,19,,,7,11,17,2nd -- 01:22,9,7,26,24,15,14,79,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170121_ghuy.xml?view=teamstats,Windsor,2016-17,0.889,16,18,0.352,25,71,0.324,12,37,16,11,31,8,,,11,7,3,1st -- 09:49,9,7,27,9,25,17,78,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170121_i93i.xml?view=teamstats,Brock,2016-17,0.714,20,28,0.371,26,70,0.37,10,27,18,19,50,30,,,17,13,25,4th -- 02:50,13,8,18,19,25,20,82,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170121_i93i.xml?view=teamstats,York,2016-17,0.542,13,24,0.368,21,57,0.375,9,24,13,15,49,19,,,5,21,5,2nd -- 07:50,13,8,20,17,10,17,64,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170121_jos4.xml?view=teamstats,McMaster,2016-17,0.68,17,25,0.456,31,68,0.444,8,18,14,15,34,22,10,40,20,14,25,3rd -- 02:21,6,3,21,23,26,17,87,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170121_jos4.xml?view=teamstats,Queen's,2016-17,0.448,13,29,0.458,27,59,0.5,8,16,7,17,34,7,4,32,16,20,4,1st -- 06:20,6,3,20,11,17,27,75,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170121_ruvq.xml?view=teamstats,Carleton,2016-17,0.75,15,20,0.455,35,77,0.355,11,31,21,14,53,34,,,21,12,,,0,1,24,17,25,30,96,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170121_ruvq.xml?view=teamstats,Lakehead,2016-17,0.571,8,14,0.377,23,61,0.19,4,21,2,7,28,11,,,10,18,,,0,1,20,11,20,7,58,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170125_lu2g.xml?view=teamstats,McMaster,2016-17,0.6,12,20,0.354,28,79,0.281,9,32,31,14,55,19,2,28,10,15,,,0,0,17,19,18,23,77,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170125_lu2g.xml?view=teamstats,Ryerson,2016-17,0.882,15,17,0.462,36,78,0.324,12,37,19,21,45,29,11,36,19,7,,,0,0,27,21,31,20,99,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170127_485b.xml?view=teamstats,Ottawa,2016-17,0.6,6,10,0.479,34,71,0.472,17,36,5,25,41,42,,,30,14,41,4th -- 03:25,1,0,22,18,27,24,91,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170127_485b.xml?view=teamstats,Western,2016-17,0.6,12,20,0.364,20,55,0.231,3,13,8,9,34,14,,,17,20,2,1st -- 09:35,1,0,9,8,21,17,55,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170127_ayx5.xml?view=teamstats,Carleton,2016-17,0.882,15,17,0.578,37,64,0.556,15,27,10,25,44,47,,,34,12,50,4th -- 01:20,4,1,18,30,31,25,104,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170127_ayx5.xml?view=teamstats,Windsor,2016-17,0.733,11,15,0.286,16,56,0.297,11,37,2,11,21,25,,,10,20,5,1st -- 05:52,4,1,16,12,12,14,54,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170127_oqvs.xml?view=teamstats,Laurentian,2016-17,0.727,16,22,0.415,27,65,0.333,9,27,19,13,43,25,,,36,20,29,4th -- 09:10,4,2,24,20,17,18,79,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170127_oqvs.xml?view=teamstats,York,2016-17,0.5,10,20,0.339,21,62,0.25,6,24,6,7,32,36,,,16,25,3,1st -- 08:33,4,2,14,9,15,20,58,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170127_v90f.xml?view=teamstats,Brock,2016-17,0.6,6,10,0.46,29,63,0.435,10,23,7,19,48,35,,,4,19,11,1st -- 06:09,2,4,19,15,18,22,74,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170127_v90f.xml?view=teamstats,Ryerson,2016-17,0.941,16,17,0.304,21,69,0.189,7,37,9,15,39,4,,,20,12,10,3rd -- 07:22,2,4,13,24,13,15,65,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170127_x2rb.xml?view=teamstats,Algoma,2016-17,0.545,18,33,0.292,19,65,0.105,2,19,11,4,31,15,,,13,21,2,1st -- 07:52,4,0,13,19,13,13,58,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170127_x2rb.xml?view=teamstats,Guelph,2016-17,0.682,15,22,0.426,29,68,0.273,3,11,8,14,40,33,,,19,20,19,4th -- 01:49,4,0,23,21,15,17,76,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170127_xqq9.xml?view=teamstats,Nipissing,2016-17,0.706,12,17,0.485,33,68,0.433,13,30,11,18,48,47,0,0,19,19,12,3rd -- 03:59,5,3,24,22,15,32,93,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170127_xqq9.xml?view=teamstats,Queen's,2016-17,0.375,3,8,0.451,37,82,0.241,7,29,13,13,32,12,0,0,24,11,2,1st -- 09:12,5,3,16,20,17,31,84,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170128_1d2x.xml?view=teamstats,Nipissing,2016-17,0.765,13,17,0.319,22,69,0.276,8,29,8,8,41,26,,,8,14,8,3rd -- 04:29,5,8,12,25,16,12,65,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170128_1d2x.xml?view=teamstats,York,2016-17,0.611,11,18,0.333,23,69,0.25,6,24,7,12,44,15,,,19,13,15,2nd -- 09:27,5,8,25,5,19,14,63,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170128_27py.xml?view=teamstats,Laurentian,2016-17,0.733,11,15,0.5,33,66,0.364,8,22,10,9,35,19,0,0,21,18,22,3rd -- 01:49,1,3,27,15,31,12,85,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170128_27py.xml?view=teamstats,Queen's,2016-17,0.579,11,19,0.385,25,65,0.176,3,17,10,7,41,14,0,0,16,20,2,1st -- 09:31,1,3,14,15,23,12,64,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170128_g847.xml?view=teamstats,McMaster,2016-17,0.762,16,21,0.277,18,65,0.192,5,26,7,10,36,8,0,0,14,10,4,1st -- 05:10,1,3,13,10,17,17,57,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170128_g847.xml?view=teamstats,Toronto,2016-17,0.8,8,10,0.397,25,63,0.333,7,21,7,8,51,11,0,0,4,16,12,4th -- 03:39,1,3,17,13,15,20,65,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170128_iaah.xml?view=teamstats,Ottawa,2016-17,0.55,11,20,0.395,30,76,0.226,7,31,12,12,55,20,,,13,12,16,4th -- 07:05,1,0,25,17,18,18,78,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170128_iaah.xml?view=teamstats,Windsor,2016-17,0.435,10,23,0.343,23,67,0.267,8,30,10,10,36,10,,,7,14,10,1st -- 05:04,1,0,23,12,14,15,64,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170128_pdwv.xml?view=teamstats,Laurier,2016-17,0.55,11,20,0.432,32,74,0.412,7,17,8,18,34,8,,,15,6,8,3rd -- 00:30,3,2,16,28,22,16,82,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170128_pdwv.xml?view=teamstats,Waterloo,2016-17,0.8,16,20,0.382,26,68,0.389,7,18,15,14,45,12,,,6,10,16,1st -- 01:26,3,2,28,13,19,15,75,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170128_r7gi.xml?view=teamstats,Carleton,2016-17,0.636,7,11,0.516,32,62,0.393,11,28,15,4,45,33,,,22,18,31,3rd -- 05:15,3,1,26,14,22,20,82,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170128_r7gi.xml?view=teamstats,Western,2016-17,0.714,15,21,0.368,21,57,0.125,3,24,13,6,27,19,,,17,16,3,1st -- 09:32,3,1,14,8,12,26,60,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170128_s9xt.xml?view=teamstats,Brock,2016-17,0.65,13,20,0.571,36,63,0.4,4,10,12,19,43,40,,,12,15,27,4th -- 00:42,4,2,15,24,26,24,89,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170128_s9xt.xml?view=teamstats,Guelph,2016-17,0.765,13,17,0.333,20,60,0.429,9,21,4,9,23,25,,,10,19,2,1st -- 00:05,4,2,17,14,23,8,62,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170201_2yn3.xml?view=teamstats,Ryerson,2016-17,0.692,9,13,0.411,30,73,0.286,10,35,10,16,43,20,10,28,24,9,,,0,0,13,29,21,16,79,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170201_2yn3.xml?view=teamstats,York,2016-17,0.625,5,8,0.323,20,62,0.286,8,28,7,8,47,24,0,14,2,21,,,0,0,6,10,20,17,53,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170201_sux9.xml?view=teamstats,Brock,2016-17,0.667,14,21,0.455,25,55,0.167,2,12,11,14,47,26,,,21,22,,,0,1,23,14,14,15,66,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170201_sux9.xml?view=teamstats,Waterloo,2016-17,0.696,16,23,0.362,21,58,0.217,5,23,8,13,34,12,,,16,16,,,0,1,11,18,16,18,63,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170203_0c85.xml?view=teamstats,Toronto,2016-17,0.684,13,19,0.491,27,55,0.444,12,27,13,12,44,23,0,0,17,14,23,4th -- 09:58,7,4,18,12,26,23,79,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170203_0c85.xml?view=teamstats,York,2016-17,0.471,8,17,0.338,22,65,0.222,6,27,8,9,31,26,0,0,13,11,6,1st -- 06:43,7,4,15,16,8,19,58,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170203_6gpo.xml?view=teamstats,Algoma,2016-17,0.667,12,18,0.367,22,60,0.407,11,27,9,12,35,30,,,19,21,,,0,1,17,8,19,23,67,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170203_6gpo.xml?view=teamstats,Western,2016-17,0.864,19,22,0.419,26,62,0.421,8,19,4,10,35,23,,,22,20,,,0,1,19,24,18,18,79,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170203_fjt6.xml?view=teamstats,Queen's,2016-17,0.889,8,9,0.319,23,72,0.185,5,27,12,11,47,18,2,16,11,14,8,1st -- 01:44,4,5,21,4,20,14,59,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170203_fjt6.xml?view=teamstats,Ryerson,2016-17,0.857,6,7,0.4,28,70,0.308,8,26,4,15,43,17,0,20,12,11,15,4th -- 05:32,4,5,19,8,24,19,70,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170203_m0jo.xml?view=teamstats,Guelph,2016-17,0.762,16,21,0.271,23,85,0.304,7,23,7,12,39,43,,,7,6,,,0,0,5,18,17,29,69,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170203_m0jo.xml?view=teamstats,Nipissing,2016-17,0.6,6,10,0.465,33,71,0.368,7,19,8,28,50,33,,,5,14,,,0,0,22,17,26,14,79,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170203_r1fv.xml?view=teamstats,Carleton,2016-17,0.647,11,17,0.5,29,58,0.313,5,16,15,9,48,23,,,0,15,20,4th -- 08:28,9,7,14,17,23,20,74,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170203_r1fv.xml?view=teamstats,Ottawa,2016-17,0.5,12,24,0.292,19,65,0.268,11,41,5,10,29,18,,,12,2,3,2nd -- 01:43,9,7,13,16,9,23,61,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170203_vi0u.xml?view=teamstats,Lakehead,2016-17,0.765,13,17,0.348,24,69,0.214,6,28,19,9,47,14,,,12,16,6,1st -- 05:54,1,2,15,11,19,22,67,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170203_vi0u.xml?view=teamstats,Laurentian,2016-17,1.0,16,16,0.391,25,64,0.304,7,23,19,14,40,9,,,17,13,20,3rd -- 08:58,1,2,14,31,19,9,73,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170204_3p86.xml?view=teamstats,Algoma,2016-17,0.773,17,22,0.41,25,61,0.286,8,28,4,12,33,18,,,18,22,14,2nd -- 02:23,1,7,22,21,15,17,75,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170204_3p86.xml?view=teamstats,Western,2016-17,0.692,9,13,0.569,33,58,0.55,11,20,0,17,23,33,,,21,16,11,4th -- 00:21,1,7,21,13,28,24,86,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170204_3xbv.xml?view=teamstats,McMaster,2016-17,0.524,11,21,0.329,23,70,0.208,5,24,6,13,32,12,2,26,6,12,7,1st -- 06:34,12,2,18,13,17,14,62,0,1
